Order ID#,Date of Order,Order Status,Customer Name,Customer Address,City,Country
2492,2004-04-02T00:00:00Z,Shipped,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,Canada
2493,2004-05-11T00:00:00Z,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA
2494,2004-06-24T00:00:00Z,Cancelled,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2495,2004-07-23T00:00:00Z,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
2496,2004-08-21T00:00:00Z,Shipped,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway
2497,2004-09-15T00:00:00Z,Shipped,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,Germany
2498,2004-10-15T00:00:00Z,Shipped,Mini Classics,3758 North Pendale Street,White Plains,USA
2499,2004-11-01T00:00:00Z,Shipped,giftsbymail.co.uk,Garden House Crowther Way,Cowes,UK
2500,2004-11-12T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
2501,2004-11-24T00:00:00Z,Shipped,Enaco Distributors,"Rambla de CataluÂ¤a, 23",Barcelona,Spain
2502,2004-12-04T00:00:00Z,Shipped,Gift Ideas Corp.,2440 Pompton St.,Glendale,USA
2503,2004-12-17T00:00:00Z,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
2504,2005-02-03T00:00:00Z,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
2505,2005-03-03T00:00:00Z,Shipped,FunGiftIdeas.com,1785 First Street,New Bedford,USA
2506,2005-03-30T00:00:00Z,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,France
2507,2005-04-03T00:00:00Z,On Hold,Tekni Collectables Inc.,7476 Moss Rd.,Newark,USA
2508,2005-05-10T00:00:00Z,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy
2509,2003-02-11T00:00:00Z,Shipped,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark
2510,2003-04-16T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
2511,2003-06-06T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2512,2003-08-08T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2513,2003-09-28T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2514,2003-10-21T00:00:00Z,Shipped,FunGiftIdeas.com,1785 First Street,New Bedford,USA
2515,2003-11-07T00:00:00Z,Shipped,CAF Imports,"Merchants House, 27-30 Merchant's Quay",Madrid,Spain
2516,2003-11-14T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
2517,2003-11-26T00:00:00Z,Shipped,Super Scale Inc.,567 North Pendale Street,New Haven,USA
2518,2004-01-02T00:00:00Z,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France
2519,2004-02-18T00:00:00Z,Shipped,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Belgium
2520,2004-03-20T00:00:00Z,Shipped,giftsbymail.co.uk,Garden House Crowther Way,Cowes,UK
2521,2004-05-07T00:00:00Z,Cancelled,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA
2522,2004-07-21T00:00:00Z,Shipped,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Belgium
2523,2004-08-20T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2524,2004-09-09T00:00:00Z,Shipped,Amica Models & Co.,Via Monte Bianco 34,Torino,Italy
2525,2004-10-14T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
2526,2004-10-22T00:00:00Z,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,Denmark
2527,2004-11-10T00:00:00Z,Resolved,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark
2528,2004-11-21T00:00:00Z,Shipped,Classic Legends Inc.,5905 Pompton St.,NYC,USA
2529,2004-12-02T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2530,2005-01-26T00:00:00Z,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Japan
2531,2005-02-23T00:00:00Z,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,USA
2532,2005-03-28T00:00:00Z,Shipped,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,France
2533,2005-05-06T00:00:00Z,On Hold,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,USA
2534,2003-02-17T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
2535,2003-04-28T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
2536,2003-06-16T00:00:00Z,Shipped,Gift Ideas Corp.,2440 Pompton St.,Glendale,USA
2537,2003-08-10T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
2538,2003-10-06T00:00:00Z,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,Finland
2539,2003-10-23T00:00:00Z,Cancelled,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
2540,2003-11-08T00:00:00Z,Shipped,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,France
2541,2003-11-14T00:00:00Z,Shipped,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,London,UK
2542,2003-11-26T00:00:00Z,Shipped,Enaco Distributors,"Rambla de CataluÂ¤a, 23",Barcelona,Spain
2543,2004-01-09T00:00:00Z,Shipped,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,USA
2544,2004-02-19T00:00:00Z,Shipped,Collectable Mini Designs Co.,361 Furth Circle,San Diego,USA
2545,2004-05-08T00:00:00Z,Shipped,Cambridge Collectables Co.,4658 Baden Av.,Cambridge,USA
2546,2004-06-24T00:00:00Z,Cancelled,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2547,2004-07-21T00:00:00Z,Shipped,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,USA
2548,2004-08-20T00:00:00Z,Shipped,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,Canada
2549,2004-09-15T00:00:00Z,Shipped,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,Germany
2550,2004-10-14T00:00:00Z,Shipped,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,USA
2551,2004-11-01T00:00:00Z,Shipped,giftsbymail.co.uk,Garden House Crowther Way,Cowes,UK
2552,2004-11-12T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
2553,2004-11-23T00:00:00Z,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Japan
2554,2004-12-03T00:00:00Z,Shipped,Auto-Moto Classics Inc.,16780 Pompton St.,Brickhaven,USA
2555,2004-12-17T00:00:00Z,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
2556,2005-01-31T00:00:00Z,Shipped,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland
2557,2005-03-01T00:00:00Z,Resolved,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2558,2005-03-30T00:00:00Z,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,France
2559,2005-04-01T00:00:00Z,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA
2560,2005-05-09T00:00:00Z,Disputed,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Australia
2561,2003-02-17T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
2562,2003-04-29T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
2563,2003-06-16T00:00:00Z,Shipped,Gift Ideas Corp.,2440 Pompton St.,Glendale,USA
2564,2003-08-10T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
2565,2003-10-06T00:00:00Z,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,Finland
2566,2003-10-28T00:00:00Z,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,USA
2567,2003-11-08T00:00:00Z,Shipped,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,France
2568,2003-11-27T00:00:00Z,Shipped,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,Philippines
2569,2004-01-12T00:00:00Z,Shipped,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan
2570,2004-02-19T00:00:00Z,Shipped,Collectable Mini Designs Co.,361 Furth Circle,San Diego,USA
2571,2004-04-02T00:00:00Z,Shipped,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,Canada
2572,2004-05-11T00:00:00Z,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA
2573,2004-06-24T00:00:00Z,Cancelled,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2574,2004-07-23T00:00:00Z,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
2575,2004-08-21T00:00:00Z,Shipped,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway
2576,2004-09-15T00:00:00Z,Shipped,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,Germany
2577,2004-10-15T00:00:00Z,Shipped,Mini Classics,3758 North Pendale Street,White Plains,USA
2578,2004-11-01T00:00:00Z,Shipped,giftsbymail.co.uk,Garden House Crowther Way,Cowes,UK
2579,2004-11-12T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
2580,2004-11-24T00:00:00Z,Shipped,Enaco Distributors,"Rambla de CataluÂ¤a, 23",Barcelona,Spain
2581,2004-12-03T00:00:00Z,Shipped,Auto-Moto Classics Inc.,16780 Pompton St.,Brickhaven,USA
2582,2004-12-17T00:00:00Z,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
2583,2005-02-03T00:00:00Z,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
2584,2005-03-01T00:00:00Z,Resolved,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2585,2005-03-30T00:00:00Z,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,France
2586,2005-04-03T00:00:00Z,On Hold,Tekni Collectables Inc.,7476 Moss Rd.,Newark,USA
2587,2005-05-10T00:00:00Z,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy
2588,2003-02-11T00:00:00Z,Shipped,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark
2589,2003-04-28T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
2590,2003-06-12T00:00:00Z,Shipped,"Stylish Desk Decors, Co.",35 King George,London,UK
2591,2003-08-10T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
2592,2003-10-02T00:00:00Z,Shipped,Boards & Toys Co.,4097 Douglas Av.,Glendale,USA
2593,2003-10-23T00:00:00Z,Cancelled,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
2594,2003-11-07T00:00:00Z,Shipped,CAF Imports,"Merchants House, 27-30 Merchant's Quay",Madrid,Spain
2595,2003-11-14T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
2596,2003-11-26T00:00:00Z,Shipped,Enaco Distributors,"Rambla de CataluÂ¤a, 23",Barcelona,Spain
2597,2004-01-02T00:00:00Z,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France
2598,2004-02-19T00:00:00Z,Shipped,Collectable Mini Designs Co.,361 Furth Circle,San Diego,USA
2599,2004-03-29T00:00:00Z,Shipped,Tekni Collectables Inc.,7476 Moss Rd.,Newark,USA
2600,2004-05-07T00:00:00Z,Cancelled,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA
2601,2004-06-17T00:00:00Z,Shipped,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Canada
2602,2004-07-21T00:00:00Z,Shipped,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Belgium
2603,2004-08-20T00:00:00Z,Shipped,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,Canada
2604,2004-09-10T00:00:00Z,Shipped,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,USA
2605,2004-10-14T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
2606,2004-11-01T00:00:00Z,Shipped,giftsbymail.co.uk,Garden House Crowther Way,Cowes,UK
2607,2004-11-10T00:00:00Z,Resolved,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark
2608,2004-11-23T00:00:00Z,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Japan
2609,2004-12-02T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2610,2005-01-31T00:00:00Z,Shipped,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland
2611,2005-03-01T00:00:00Z,Resolved,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2612,2005-03-28T00:00:00Z,Shipped,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,France
2613,2005-05-06T00:00:00Z,On Hold,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,USA
2614,2003-01-29T00:00:00Z,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Norway
2615,2003-04-01T00:00:00Z,Shipped,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,France
2616,2003-05-28T00:00:00Z,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,Spain
2617,2003-07-24T00:00:00Z,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,USA
2618,2003-09-19T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
2619,2003-10-21T00:00:00Z,Resolved,Mini Auto Werke,Kirchgasse 6,Graz,Austria
2620,2003-11-06T00:00:00Z,Shipped,"Stylish Desk Decors, Co.",35 King George,London,UK
2621,2003-11-13T00:00:00Z,Shipped,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,USA
2622,2003-11-25T00:00:00Z,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France
2623,2003-12-05T00:00:00Z,Shipped,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,Canada
2624,2004-02-04T00:00:00Z,Shipped,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,Singapore
2625,2004-03-11T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2626,2004-05-04T00:00:00Z,Shipped,Super Scale Inc.,567 North Pendale Street,New Haven,USA
2627,2004-06-15T00:00:00Z,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Japan
2628,2004-07-19T00:00:00Z,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
2629,2004-08-19T00:00:00Z,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,USA
2630,2004-09-08T00:00:00Z,Shipped,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
2631,2004-10-11T00:00:00Z,Shipped,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,France
2632,2004-10-22T00:00:00Z,Shipped,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,Canada
2633,2004-11-05T00:00:00Z,Shipped,Vitachrome Inc.,2678 Kingston Rd.,NYC,USA
2634,2004-11-20T00:00:00Z,Shipped,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,France
2635,2004-11-01T00:00:00Z,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,Spain
2636,2004-12-10T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2637,2005-01-23T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2638,2005-02-17T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2639,2005-05-01T00:00:00Z,Shipped,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Canada
2640,2005-05-31T00:00:00Z,In Process,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2641,2003-02-17T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
2642,2003-04-29T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
2643,2003-06-27T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2644,2003-08-25T00:00:00Z,Shipped,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,USA
2645,2003-10-28T00:00:00Z,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,USA
2646,2003-11-18T00:00:00Z,Shipped,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,Norway
2647,2004-01-12T00:00:00Z,Shipped,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan
2648,2004-02-20T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
2649,2004-04-02T00:00:00Z,Shipped,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,Canada
2650,2004-05-11T00:00:00Z,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA
2651,2004-06-28T00:00:00Z,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,USA
2652,2004-07-23T00:00:00Z,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
2653,2004-08-27T00:00:00Z,Shipped,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,USA
2654,2004-09-16T00:00:00Z,Shipped,"Clover Collections, Co.",25 Maiden Lane,Dublin,Ireland
2655,2004-10-15T00:00:00Z,Shipped,Mini Classics,3758 North Pendale Street,White Plains,USA
2656,2004-11-02T00:00:00Z,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,USA
2657,2004-11-12T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
2658,2004-11-24T00:00:00Z,Shipped,Enaco Distributors,"Rambla de CataluÂ¤a, 23",Barcelona,Spain
2659,2004-12-04T00:00:00Z,Shipped,Gift Ideas Corp.,2440 Pompton St.,Glendale,USA
2660,2004-12-17T00:00:00Z,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
2661,2005-02-03T00:00:00Z,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
2662,2005-03-03T00:00:00Z,Shipped,FunGiftIdeas.com,1785 First Street,New Bedford,USA
2663,2005-03-30T00:00:00Z,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,France
2664,2005-04-03T00:00:00Z,On Hold,Tekni Collectables Inc.,7476 Moss Rd.,Newark,USA
2665,2005-05-10T00:00:00Z,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy
2666,2003-02-17T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
2667,2003-04-29T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
2668,2003-08-10T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
2669,2003-10-06T00:00:00Z,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,Finland
2670,2003-10-28T00:00:00Z,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,USA
2671,2003-12-01T00:00:00Z,Shipped,West Coast Collectables Co.,3675 Furth Circle,Burbank,USA
2672,2004-01-12T00:00:00Z,Shipped,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan
2673,2004-02-20T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
2674,2004-04-02T00:00:00Z,Shipped,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,Canada
2675,2004-05-11T00:00:00Z,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA
2676,2004-06-24T00:00:00Z,Cancelled,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2677,2004-07-23T00:00:00Z,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
2678,2004-08-21T00:00:00Z,Shipped,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway
2679,2004-09-15T00:00:00Z,Shipped,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,Germany
2680,2004-10-15T00:00:00Z,Shipped,Mini Classics,3758 North Pendale Street,White Plains,USA
2681,2004-11-01T00:00:00Z,Shipped,giftsbymail.co.uk,Garden House Crowther Way,Cowes,UK
2682,2004-11-12T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
2683,2004-11-24T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
2684,2004-12-04T00:00:00Z,Shipped,Gift Ideas Corp.,2440 Pompton St.,Glendale,USA
2685,2004-12-17T00:00:00Z,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
2686,2005-02-03T00:00:00Z,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
2687,2005-03-01T00:00:00Z,Resolved,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2688,2005-03-30T00:00:00Z,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,France
2689,2005-04-03T00:00:00Z,On Hold,Tekni Collectables Inc.,7476 Moss Rd.,Newark,USA
2690,2005-05-10T00:00:00Z,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy
2691,2003-02-11T00:00:00Z,Shipped,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark
2692,2003-04-21T00:00:00Z,Shipped,Enaco Distributors,"Rambla de CataluÂ¤a, 23",Barcelona,Spain
2693,2003-06-12T00:00:00Z,Shipped,"Stylish Desk Decors, Co.",35 King George,London,UK
2694,2003-08-08T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2695,2003-09-28T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2696,2003-10-23T00:00:00Z,Cancelled,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
2697,2003-11-07T00:00:00Z,Shipped,CAF Imports,"Merchants House, 27-30 Merchant's Quay",Madrid,Spain
2698,2003-11-14T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
2699,2003-11-26T00:00:00Z,Shipped,Enaco Distributors,"Rambla de CataluÂ¤a, 23",Barcelona,Spain
2700,2004-01-02T00:00:00Z,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France
2701,2004-02-19T00:00:00Z,Shipped,Collectable Mini Designs Co.,361 Furth Circle,San Diego,USA
2702,2004-03-20T00:00:00Z,Shipped,giftsbymail.co.uk,Garden House Crowther Way,Cowes,UK
2703,2004-05-07T00:00:00Z,Cancelled,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA
2704,2004-06-17T00:00:00Z,Shipped,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Canada
2705,2004-07-21T00:00:00Z,Shipped,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Belgium
2706,2004-08-20T00:00:00Z,Shipped,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,Canada
2707,2004-09-10T00:00:00Z,Shipped,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,USA
2708,2004-10-14T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
2709,2004-10-29T00:00:00Z,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
2710,2004-11-10T00:00:00Z,Resolved,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark
2711,2004-11-21T00:00:00Z,Shipped,Classic Legends Inc.,5905 Pompton St.,NYC,USA
2712,2004-12-02T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2713,2005-01-31T00:00:00Z,Shipped,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland
2714,2005-03-01T00:00:00Z,Resolved,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2715,2005-03-28T00:00:00Z,Shipped,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,France
2716,2005-05-06T00:00:00Z,On Hold,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,USA
2717,2003-02-11T00:00:00Z,Shipped,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark
2718,2003-04-16T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
2719,2003-06-12T00:00:00Z,Shipped,"Stylish Desk Decors, Co.",35 King George,London,UK
2720,2003-08-08T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2721,2003-09-28T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2722,2003-10-23T00:00:00Z,Cancelled,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
2723,2003-11-07T00:00:00Z,Shipped,CAF Imports,"Merchants House, 27-30 Merchant's Quay",Madrid,Spain
2724,2003-11-14T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
2725,2003-11-26T00:00:00Z,Shipped,Enaco Distributors,"Rambla de CataluÂ¤a, 23",Barcelona,Spain
2726,2004-01-02T00:00:00Z,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France
2727,2004-02-19T00:00:00Z,Shipped,Collectable Mini Designs Co.,361 Furth Circle,San Diego,USA
2728,2004-03-20T00:00:00Z,Shipped,giftsbymail.co.uk,Garden House Crowther Way,Cowes,UK
